instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_3,BEST_PROBABILISTIC,0,138615.84,True,62,130.23873090744019,138640.0,124.21654772758484,62
scqbf_400_3,BEST_PROBABILISTIC,1,138615.84,True,78,119.08090782165527,138639.0,116.21934747695923,78
scqbf_400_3,BEST_PROBABILISTIC,2,138615.84,True,57,88.36032438278198,138711.0,85.48518085479736,57
scqbf_400_3,BEST_PROBABILISTIC,3,138615.84,True,67,103.47859311103821,138617.0,100.5975980758667,67
scqbf_400_3,BEST_PROBABILISTIC,4,138615.84,False,405,603.0315124988556,136734.0,58.53609609603882,39
scqbf_400_3,BEST_PROBABILISTIC,5,138615.84,True,72,111.24614644050598,138618.0,108.37079548835754,72
scqbf_400_3,BEST_PROBABILISTIC,6,138615.84,False,406,603.4345178604126,136830.0,48.04750180244446,32
scqbf_400_3,BEST_PROBABILISTIC,7,138615.84,True,67,104.15602922439575,138674.0,101.26865339279175,67
scqbf_400_3,BEST_PROBABILISTIC,8,138615.84,True,53,82.05904603004456,138857.0,79.196129322052,53
scqbf_400_3,BEST_PROBABILISTIC,9,138615.84,False,404,602.968329668045,137535.0,72.20567655563354,48
scqbf_400_3,BEST_PROBABILISTIC,10,138615.84,False,404,602.9033803939819,136681.0,60.31259608268738,40
scqbf_400_3,BEST_PROBABILISTIC,11,138615.84,False,403,603.4980442523956,136640.0,59.01519465446472,39
scqbf_400_3,BEST_PROBABILISTIC,12,138615.84,True,82,124.72348380088806,138651.0,121.8511905670166,82
scqbf_400_3,BEST_PROBABILISTIC,13,138615.84,False,412,604.1965432167053,136744.0,49.15622019767761,33
scqbf_400_3,BEST_PROBABILISTIC,14,138615.84,False,413,603.0701446533203,138502.0,72.18616104125977,49
scqbf_400_3,BEST_PROBABILISTIC,15,138615.84,True,59,90.28949356079102,138666.0,87.41657972335815,59
scqbf_400_3,BEST_PROBABILISTIC,16,138615.84,True,62,93.73491144180298,138769.0,90.88876914978027,62
scqbf_400_3,BEST_PROBABILISTIC,17,138615.84,True,62,95.14625883102417,138770.0,92.27558493614197,62
scqbf_400_3,BEST_PROBABILISTIC,18,138615.84,False,409,603.9425020217896,136830.0,44.624714612960815,30
scqbf_400_3,BEST_PROBABILISTIC,19,138615.84,True,58,88.51574373245239,138621.0,85.66276836395264,58
scqbf_400_3,BEST_PROBABILISTIC,20,138615.84,False,413,604.1223599910736,136813.0,48.64450716972351,33
scqbf_400_3,BEST_PROBABILISTIC,21,138615.84,False,411,604.0018901824951,138192.0,80.01672387123108,54
scqbf_400_3,BEST_PROBABILISTIC,22,138615.84,True,59,89.39653301239014,138711.0,86.52996468544006,59
scqbf_400_3,BEST_PROBABILISTIC,23,138615.84,True,61,92.87388110160828,138733.0,90.02612471580505,61
scqbf_400_3,BEST_PROBABILISTIC,24,138615.84,False,410,603.5174059867859,137709.0,57.97530651092529,39
scqbf_400_3,BEST_PROBABILISTIC,25,138615.84,False,411,603.3572220802307,137052.0,59.338937759399414,40
scqbf_400_3,BEST_PROBABILISTIC,26,138615.84,True,53,80.90698099136353,138705.0,78.0602560043335,53
scqbf_400_3,BEST_PROBABILISTIC,27,138615.84,True,59,90.49368047714233,138866.0,87.632150888443,59
scqbf_400_3,BEST_PROBABILISTIC,28,138615.84,True,66,99.49171924591064,138668.0,96.6471574306488,66
scqbf_400_3,BEST_PROBABILISTIC,29,138615.84,False,412,603.1353998184204,136878.0,62.16515350341797,42
scqbf_400_3,BEST_PROBABILISTIC,30,138615.84,False,415,603.1342949867249,136830.0,54.364705324172974,37
scqbf_400_3,BEST_PROBABILISTIC,31,138615.84,False,408,603.2191624641418,137052.0,75.95786356925964,51
scqbf_400_3,BEST_PROBABILISTIC,32,138615.84,False,413,604.1743547916412,137202.0,76.6719229221344,52
scqbf_400_3,BEST_PROBABILISTIC,33,138615.84,True,62,94.20641350746155,138646.0,91.35262060165405,62
scqbf_400_3,BEST_PROBABILISTIC,34,138615.84,True,48,74.3540449142456,138681.0,71.47824335098267,48
